userID,Latitude,Longitude,Subcategory,SubcategoryID,Category,Time,Comments_English,Visit_Order
1,35.692820634645635,139.7950329264919,Historic and Protected Site,26,Landmarks and Outdoors,2020-04-12 10:40:00,"I'm at Honinbo Mansion Remains in Sumida Ward, Tokyo",12
1,35.69270938348778,139.79505039090137,Road,40,Travel and Transportation,2020-04-12 10:40:00,I'm at carriage street,13
1,35.69308462127902,139.7948692955204,Historic and Protected Site,27,Landmarks and Outdoors,2020-04-12 10:40:00,"I'm at Kira residence main gate ruins in Sumida Ward, Tokyo",14
1,35.693857,139.794844,Historic and Protected Site,803,Landmarks and Outdoors,2020-04-12 10:40:00,"I'm at Shiranui anchor in Sumida Ward, Tokyo",15
1,35.693884969221685,139.79481542238605,Historic and Protected Site,28,Landmarks and Outdoors,2020-04-12 10:40:00,"I'm at Akutagawa Ryunosuke Literary Monument in Sumida Ward, Tokyo",16
1,35.6944121132966,139.79461227696356,Intersection,124,Travel and Transportation,2020-04-12 10:50:00,"I'm at Ryogoku 3-chome intersection in Sumida Ward, Tokyo",17
1,35.69455736657224,139.7939839899513,Historic and Protected Site,29,Landmarks and Outdoors,2020-04-12 10:50:00,I'm at Akutagawa Ryunosuke's Growth Land in Sumida Ward,18
1,35.6945341361652,139.7939614230873,Shopping Mall,89,Retail,2020-04-12 10:50:00,"I'm at Yokozuna Yokocho in Sumida Ward, Tokyo",19
1,35.69574836212377,139.79365514845102,Rail Station,578,Travel and Transportation,2020-04-12 10:50:00,"I'm at JR Ryogoku Station East Exit - @jreast_official in Sumida Ward, Tokyo",20
1,35.69577738265827,139.7933653677974,Platform,73,Travel and Transportation,2020-04-12 10:50:00,"I'm at JR Platform 1-2 - @jreast_official in Sumida Ward, Tokyo",21
1,35.69651479889152,139.78994250297546,Bridge,113,Landmarks and Outdoors,2020-04-12 11:00:00,"I'll be on the train ٩(๑´3｀๑)۶ (@ Sobu Main Line Sumida River Bridge in Sumida Ward/Taito Ward, Tokyo)",22
1,35.69004618757809,139.7000576700926,Platform,24,Travel and Transportation,2020-04-12 11:20:00,"I've been running for the first time in a while ((((~‾▿‾)~ (@ JR Platform 15-16 in Shinjuku Ward, Tokyo)",23
1,35.73004719355957,139.71083081647885,Platform,49,Travel and Transportation,2020-04-12 11:30:00,"Ikebukuro Now(((((~‾▿‾)~ (@ JR Platform 7-8 - @jreast_official in Toshima-ku, Tokyo)",24
1,35.731042691311764,139.70970675254569,Rail Station,3916,Travel and Transportation,2020-04-12 11:30:00,"I received the mother's remains from my uncle (๑´•.̫ • `๑) (@ Ikebukuro Station West Exit in Toshima Ward, Tokyo)",25
1,35.73143422201861,139.7101197394241,Police Station,352,Community and Government,2020-04-12 11:40:00,"I'm waiting for my uncle (๑´•.̫ • `๑) (@ Ikebukuro Station West Exit Police Box in Toshima Ward, Tokyo)",26
1,35.73127201406027,139.71066243946552,Chinese Restaurant,111,Dining and Drinking,2020-04-12 12:30:00,"I received the mother's remains from my uncle and finished dinner (๑´•.̫ • `๑) (@ Hidakaya in Toshima Ward, Tokyo)",27
1,35.69850402653703,139.77317750535903,Platform,41,Travel and Transportation,2020-04-12 12:50:00,"Platform 3 now(((o´･_･) (@Place 3-4 platform in Chiyoda-ku, Tokyo)",28
1,35.69836667139359,139.77365128300252,Platform,21,Travel and Transportation,2020-04-12 13:00:00,"Transfers ((((~‾▿‾)~ (@Plan 6 platform in Chiyoda Ward, Tokyo)",29
1,35.69594003492934,139.79259691036398,Public Art,6,Arts and Entertainment,2020-04-12 13:00:00,"I'm at Yokozuna's handprint at Ryogoku Station (inside the ticket gate of the west exit) in Sumida Ward, Tokyo",30
1,35.695936015520466,139.79270116020595,Rail Station,584,Travel and Transportation,2020-04-12 13:00:00,I'm at JR Ryogoku Station West Exit in Sumida Tōkyō,31
1,35.695932,139.79208,Public Art,189,Arts and Entertainment,2020-04-12 13:10:00,"I'm at Utagawa Kunigo ""Ryogoku Sumo Prosperity Map"" in Sumida Ward, Tokyo",32
1,35.695875,139.792102,Public Art,196,Arts and Entertainment,2020-04-12 13:10:00,"I'm at Hashimoto Sadahide's ""Toto Ryogokubashi Summer Scenery"" in Sumida Ward, Tokyo",33
1,35.6956815840053,139.7918539318322,Intersection,125,Travel and Transportation,2020-04-12 13:10:00,"I'm at Ryogoku Station West Exit Crossing in Sumida Ward, Tokyo",34
1,35.69463786810003,139.79186716568822,Public Art,21,Arts and Entertainment,2020-04-12 13:10:00,I'm at Ryogoku Station handprints in Sumida Ward,35
1,35.695302554975235,139.7918821475225,Bus Stop,156,Travel and Transportation,2020-04-12 13:10:00,I'll go home with my mother's remains...(๑´•.̫ • `๑) (@ Ryogoku Station West Exit Bus Stop (Keikoku Hospital Entrance)),36
1,35.69066123721278,139.7958942243866,Bus Stop,72,Travel and Transportation,2020-04-12 13:30:00,"So, before it rains, we head to our house (๑´•.̫ • `๑) (@Chitose 3-chome West (rokumanhori ruins) in Sumida Ward, Tokyo)",37
1,35.6911,139.791967,Historic and Protected Site,693,Landmarks and Outdoors,2020-04-12 14:10:00,"It's been a while since I went ((((~‾▿‾)~ (@ Mifune Storehouse in Sumida Ward, Tokyo)",38
1,35.691384,139.791585,Supermarket,977,Retail,2020-04-12 14:20:00,"I don't sell the coke, I'm off ((((~‾▿‾)~ (@ Angel Family Kuniku Store - @angel_riougoku in Sumida Ward, Tokyo)",39
1,35.68942139099971,139.79327732436985,Intersection,3324,Travel and Transportation,2020-04-12 14:40:00,"I'm at Shinohashi 2-chome intersection in Koto-ku, Tokyo",40
1,35.68896698901751,139.79231438645172,Grocery Store,655,Retail,2020-04-12 15:00:00,"It's a coke ٩(๑´3｀๑)۶ (@ Maibasuke Shinohashi 1-chome store in Koto-ku, Tokyo)",41
1,35.689975,139.794993,Intersection,540,Travel and Transportation,2020-04-12 15:20:00,"It's in the east direction of the Shin-Obashi 2-chome intersection, but how does it mean ""north""?((((~‾▿‾)~ *It may be in the direction of the northeastern part... (@Shin-Obashi 2-chome Kita intersection)",42
1,35.69007338562653,139.7980561852455,Intersection,1726,Travel and Transportation,2020-04-12 16:00:00,"I'm at Chitose 3-chome intersection in Sumida-ku, Tokyo",43
1,35.68967491621373,139.79889396893313,Park,1555,Landmarks and Outdoors,2020-04-12 16:00:00,"I'm at Gomabori Park in Koto Ward, Tokyo",44
1,35.68806580195315,139.79815006774595,Intersection,456,Travel and Transportation,2020-04-12 16:10:00,"I'm at Morishita Station Crossing in Koto Ward, Tokyo",45
1,35.687614,139.79839,Bus Stop,869,Travel and Transportation,2020-04-12 16:10:00,"I'm at Morishita Ekimae Bus Stop - @toeikotsu in Koto Ward, Tokyo",46
1,35.65410808496749,139.79697201204095,Bus Stop,51,Travel and Transportation,2020-04-12 16:40:00,"The express to the Japan Future Science Museum, which operates only on Saturdays and holidays, is fast because there are a lot of stops left, but I can't stop at Toyosu 2-chome ((((~‾▿‾)~ (@ Toyosu Station Bus Stop - @toeikotsu in Koto Ward, Tokyo)",47
1,35.65461125150812,139.79649782180786,Intersection,1636,Travel and Transportation,2020-04-12 16:40:00,I'm at Toyosu Station Crossing in Koto Tokyo,48
1,35.65683422589268,139.79827880859375,Furniture and Home Store,24,Retail,2020-04-12 16:50:00,"I'm at Super Viva Home Toyosu Store in Koto Ward, Tokyo",49
1,35.65686037816426,139.79817152023315,Bookstore,379,Retail,2020-04-12 17:30:00,"""The Princess of Sky Dentist ①"" (Fuyume Kei/Kodansha) (du￣ ³￣) (@Kumazawa Shoten - @kumatoyosu in Koto Ward, Tokyo)",50
1,35.657501122004135,139.79790279819375,Ramen Restaurant,1630,Dining and Drinking,2020-04-12 17:30:00,"Drink lemon sour and miso ramen butter topping; waiting for rice (. ❛ ᴗ ❛.)丿□ (@Handmade miso ramen miso barrel in Koto-ku, Tokyo)",51
1,35.655588554529125,139.79841582865555,Bus Stop,760,Travel and Transportation,2020-04-12 18:40:00,"I took a bus and got back home (๑´•.̫ • `๑) (@ Toyosu 4-chome Bus Stop in Koto Ward, Tokyo)",52
1,35.67289699827368,139.79506238692585,Bus Stop,59,Travel and Transportation,2020-04-12 18:50:00,"I'm at Monzen-Nakacho Bus Stop - @toeikotsu in Koto Ward, Tokyo",53
1,35.690951141355335,139.7978701894235,Bus Stop,826,Travel and Transportation,2020-04-12 19:00:00,I'm at Chitose 3-chome Bus Stop in Sumida Tōkyō-to,54
1,35.6913673737738,139.79795426130295,Intersection,1632,Travel and Transportation,2020-04-12 19:00:00,"I'm at Honjo Ninobashi Minami intersection in Sumida Ward, Tokyo",55
1,35.69125795908521,139.79534799656022,Convenience Store,105,Retail,2020-04-13 13:50:00,"I'm at 7-Eleven Sumida Chitose Branch - @711sej in Sumida Ward, Tokyo",56
1,35.69199525334547,139.79580298849442,Bridge,72,Landmarks and Outdoors,2020-04-13 14:00:00,"I'm at Chitosebashi in Sumida Ward, Tokyo",57
1,35.692820634645635,139.7950329264919,Historic and Protected Site,26,Landmarks and Outdoors,2020-04-13 14:00:00,"I'm at Honinbo Mansion Remains in Sumida Ward, Tokyo",58
1,35.69270938348778,139.79505039090137,Road,40,Travel and Transportation,2020-04-13 14:00:00,I'm at carriage street,59
1,35.69308462127902,139.7948692955204,Historic and Protected Site,27,Landmarks and Outdoors,2020-04-13 14:10:00,"I'm at Kira residence main gate ruins in Sumida Ward, Tokyo",60
1,35.693857,139.794844,Historic and Protected Site,803,Landmarks and Outdoors,2020-04-13 14:10:00,"For some reason, the first anchor is quietly enshrined at Ryogoku Elementary School (~‾▿‾)~ (@ Shiranui Anchor in Sumida Ward, Tokyo)",61
1,35.693884969221685,139.79481542238605,Historic and Protected Site,28,Landmarks and Outdoors,2020-04-13 14:10:00,"Apparently a graduate of the school, the predecessor to Ryogoku Elementary School (~‾▿‾)~ (@Akutagawa Ryunosuke Literary Monument in Sumida Ward, Tokyo)",62
1,35.6944121132966,139.79461227696356,Intersection,124,Travel and Transportation,2020-04-13 14:10:00,"I'm at Ryogoku 3-chome intersection in Sumida Ward, Tokyo",63
1,35.694524,139.793828,Wings Joint,273,Dining and Drinking,2020-04-13 14:20:00,"It has a store located in the site of Yayoiken, but it has been completely renovated (~‾▿‾)~ (@Agerya Ryogoku Store in Sumida Ward, Tokyo)",64
1,35.69455736657224,139.7939839899513,Historic and Protected Site,29,Landmarks and Outdoors,2020-04-13 15:20:00,I'm at Akutagawa Ryunosuke's Growth Land in Sumida Ward,65
1,35.6945341361652,139.7939614230873,Shopping Mall,89,Retail,2020-04-13 15:20:00,"I'm at Yokozuna Yokocho in Sumida Ward, Tokyo",66
1,35.69574836212377,139.79365514845102,Rail Station,578,Travel and Transportation,2020-04-13 15:20:00,"I'm at JR Ryogoku Station East Exit - @jreast_official in Sumida Ward, Tokyo",67
1,35.69577738265827,139.7933653677974,Platform,73,Travel and Transportation,2020-04-13 15:20:00,"I'm at JR Platform 1-2 - @jreast_official in Sumida Ward, Tokyo",68
1,35.69651479889152,139.78994250297546,Bridge,113,Landmarks and Outdoors,2020-04-13 15:20:00,I'm at Sobu Main Line Sumida River Bridge in Sumida Ward/Taito Ward Tokyo,69
1,35.69827482402015,139.77340936660767,Platform,40,Travel and Transportation,2020-04-13 15:30:00,"I'm at Platform 5 in Chiyoda Ward, Tokyo",70
1,35.69803839948194,139.77482323449118,Structure,73,Landmarks and Outdoors,2020-04-13 15:30:00,I'm at Akihabara Station Showadori Exit - @jreast_official in Chiyoda Tokyo,71
1,35.6987131,139.7747612,Electronics Store,1,Retail,2020-04-13 15:30:00,"I'm at Yodobashi Camera Multimedia Akiba - @yodobashi_akiba in Chiyoda Ward, Tokyo",72
1,35.698425,139.7749203,Takoyaki Place,126,Dining and Drinking,2020-04-13 16:40:00,"Three croissant taiyaki (azuki) (((((~‾▿‾)~ (@ Tsukiji Gindako - @gindaco_jp in Chiyoda Ward, Tokyo)",73
1,35.69836667139359,139.77365128300252,Platform,21,Travel and Transportation,2020-04-13 17:00:00,"Massimo back home (๑´•.̫ • `๑) (@ Platform 6 in Chiyoda Ward, Tokyo)",74
1,35.69594003492934,139.79259691036398,Public Art,6,Arts and Entertainment,2020-04-13 17:10:00,"I'm at Yokozuna's handprint at Ryogoku Station (inside the ticket gate of the west exit) in Sumida Ward, Tokyo",75
1,35.695936015520466,139.79270116020595,Rail Station,584,Travel and Transportation,2020-04-13 17:10:00,I'm at JR Ryogoku Station West Exit in Sumida Tōkyō,76
1,35.695932,139.79208,Public Art,189,Arts and Entertainment,2020-04-13 17:10:00,"I'm at Utagawa Kunigo ""Ryogoku Sumo Prosperity Map"" in Sumida Ward, Tokyo",77
1,35.695875,139.792102,Public Art,196,Arts and Entertainment,2020-04-13 17:10:00,"I'm at Hashimoto Sadahide's ""Toto Ryogokubashi Summer Scenery"" in Sumida Ward, Tokyo",78
1,35.6956815840053,139.7918539318322,Intersection,125,Travel and Transportation,2020-04-13 17:20:00,"I'm at Ryogoku Station West Exit Crossing in Sumida Ward, Tokyo",79
1,35.695759,139.791581,Fast Food Restaurant,360,Dining and Drinking,2020-04-13 17:30:00,"I was on TV while I was in the hospital so I wanted to eat it all the time ٩(๑´3｀๑)۶ (@ McDonalds - @mcdonaldsjapan in Sumida Ward, Tokyo)",80
1,35.69066123721278,139.7958942243866,Bus Stop,72,Travel and Transportation,2020-04-13 18:40:00,"I'm at Chitose 3-chome West (Rokumanhori site) in Sumida Ward, Tokyo",81
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-07 06:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,1
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-07 06:10:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,2
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-07 06:20:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,3
2,35.614552214335866,139.38063738871742,Platform,15,Travel and Transportation,2020-04-07 06:20:00,I'm at Platform 2 in Hachioji City Tokyo,4
2,35.69024575571946,139.6991221965708,Rail Station,27,Travel and Transportation,2020-04-07 07:10:00,"I'm at Keio Shinjuku Station in Shinjuku Ward, Tokyo",5
2,35.688395,139.698508,Rail Station,633,Travel and Transportation,2020-04-07 07:10:00,"I'm at Keio New Line Shinjuku Station in Shinjuku Ward, Tokyo",6
2,35.689608,139.70056,Rail Station,86,Travel and Transportation,2020-04-07 07:10:00,"I'm at Shinjuku Station in Shinjuku Ward, Tokyo",7
2,35.68788,139.69919,Metro Station,87,Travel and Transportation,2020-04-07 08:20:00,I'm at Toei Oedo Line Shinjuku Station in Shibuya Ward Tokyo,8
2,35.6903939599612,139.6918329060853,Metro Station,140,Travel and Transportation,2020-04-07 08:20:00,"I'm at Tokyo Metropolitan Station in Shinjuku Ward, Tokyo",9
2,35.67372561359568,139.66746368657687,Rail Station,621,Travel and Transportation,2020-04-07 09:00:00,I'm at Sasazuka Station in Shibuya Ward Tokyo w/ @katakura6026,10
2,35.625287,139.424369,Rail Station,538,Travel and Transportation,2020-04-07 09:50:00,I'm at Keio Tama Center Station in Tama City Tōkyō,11
2,35.614314099758005,139.38026913177498,Platform,4,Travel and Transportation,2020-04-07 10:20:00,I'm at Platform 1 in Hachioji City Tokyo,12
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-07 10:20:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,13
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-07 10:20:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,14
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-07 10:20:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,15
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-07 14:10:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,16
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-07 14:20:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,17
2,35.614552214335866,139.38063738871742,Platform,15,Travel and Transportation,2020-04-07 14:20:00,I'm at Platform 2 in Hachioji City Tokyo,18
2,35.67372561359568,139.66746368657687,Rail Station,621,Travel and Transportation,2020-04-07 15:50:00,"I'm at Sasazuka Station in Shibuya Ward, Tokyo",19
2,35.688395,139.698508,Rail Station,633,Travel and Transportation,2020-04-07 16:00:00,"I'm at Keio New Line Shinjuku Station in Shinjuku Ward, Tokyo",20
2,35.689608,139.70056,Rail Station,86,Travel and Transportation,2020-04-07 16:00:00,"I'm at Shinjuku Station in Shinjuku Ward, Tokyo",21
2,35.68867726238488,139.69891776510028,Metro Station,101,Travel and Transportation,2020-04-07 16:10:00,I'm at Toei Shinjuku Line Shinjuku Station in Shinjuku Ward Tokyo,22
2,35.69024575571946,139.6991221965708,Rail Station,27,Travel and Transportation,2020-04-07 16:10:00,"I'm at Keio Shinjuku Station in Shinjuku Ward, Tokyo",23
2,35.689526,139.7004,Rail Station,66,Travel and Transportation,2020-04-07 16:50:00,"I'm at JR Shinjuku Station in Shinjuku Ward, Tokyo",24
2,35.68788,139.69919,Metro Station,87,Travel and Transportation,2020-04-07 17:10:00,I'm at Toei Oedo Line Shinjuku Station in Shibuya Ward Tokyo,25
2,35.6903939599612,139.6918329060853,Metro Station,140,Travel and Transportation,2020-04-07 17:10:00,"I'm at Tokyo Metropolitan Station in Shinjuku Ward, Tokyo",26
2,35.614314099758005,139.38026913177498,Platform,4,Travel and Transportation,2020-04-07 19:30:00,I'm at Platform 1 in Hachioji City Tokyo,27
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-07 19:30:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,28
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-07 19:40:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,29
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-07 19:40:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,30
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-07 19:40:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,31
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-08 06:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,32
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-08 06:10:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,33
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-08 06:10:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,34
2,35.625287,139.424369,Rail Station,538,Travel and Transportation,2020-04-08 09:50:00,I'm at Keio Tama Center Station in Tama City Tōkyō,35
2,35.614314099758005,139.38026913177498,Platform,4,Travel and Transportation,2020-04-08 10:00:00,I'm at Platform 1 in Hachioji City Tokyo,36
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-08 10:00:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,37
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-08 10:00:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,38
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-08 10:10:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,39
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-08 10:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,40
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-08 14:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,41
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-08 14:20:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,42
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-08 14:20:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,43
2,35.614552214335866,139.38063738871742,Platform,15,Travel and Transportation,2020-04-08 14:20:00,I'm at Platform 2 in Hachioji City Tokyo,44
2,35.651871862350056,139.54412387906163,Rail Station,282,Travel and Transportation,2020-04-08 15:40:00,I'm at Chofu Station in Chofu City Tokyo,45
2,35.688395,139.698508,Rail Station,633,Travel and Transportation,2020-04-08 16:10:00,"I'm at Keio New Line Shinjuku Station in Shinjuku Ward, Tokyo",46
2,35.689608,139.70056,Rail Station,86,Travel and Transportation,2020-04-08 16:10:00,I'm at Shinjuku Station in Shinjuku Ward Tokyo w/ @hayabusa_6648,47
2,35.69024575571946,139.6991221965708,Rail Station,27,Travel and Transportation,2020-04-08 16:20:00,"I'm at Keio Shinjuku Station in Shinjuku Ward, Tokyo",48
2,35.68788,139.69919,Metro Station,87,Travel and Transportation,2020-04-08 17:00:00,I'm at Toei Oedo Line Shinjuku Station in Shibuya Ward Tokyo,49
2,35.6903939599612,139.6918329060853,Metro Station,140,Travel and Transportation,2020-04-08 17:00:00,"I'm at Tokyo Metropolitan Station in Shinjuku Ward, Tokyo",50
2,35.651871862350056,139.54412387906163,Rail Station,282,Travel and Transportation,2020-04-08 18:00:00,I'm at Chofu Station in Chofu City Tokyo,51
2,35.652065,139.543531,Shopping Plaza,13,Retail,2020-04-08 18:10:00,I'm at Trier Keio Chofu in Chofu City Tokyo,52
2,35.625287,139.424369,Rail Station,538,Travel and Transportation,2020-04-08 18:40:00,I'm at Keio Tama Center Station in Tama City Tōkyō w/ @toyokohakuraku,53
2,35.614314099758005,139.38026913177498,Platform,4,Travel and Transportation,2020-04-08 19:00:00,I'm at Platform 1 in Hachioji City Tokyo,54
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-08 19:00:00,I'm at Minami-Osawa Station in Hachioji City Tokyo w/ @toyokohakuraku,55
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-08 19:00:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,56
2,35.61348938293904,139.38002479893197,Bookstore,466,Retail,2020-04-08 19:10:00,I'm at Bunkyodo Bookstore Minami Osawa Store in Hachioji City Tokyo,57
2,35.613384,139.379767,Stationery Store,44,Retail,2020-04-08 19:20:00,I'm at Loft Minami Osawa Store in Hachioji City Tokyo,58
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-08 19:20:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,59
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-08 19:20:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,60
2,35.69024575571946,139.6991221965708,Rail Station,27,Travel and Transportation,2020-04-09 07:10:00,"I'm at Keio Shinjuku Station in Shinjuku Ward, Tokyo",61
2,35.689608,139.70056,Rail Station,86,Travel and Transportation,2020-04-09 07:10:00,"I'm at Shinjuku Station in Shinjuku Ward, Tokyo",62
2,35.688395,139.698508,Rail Station,633,Travel and Transportation,2020-04-09 07:10:00,"I'm at Keio New Line Shinjuku Station in Shinjuku Ward, Tokyo",63
2,35.68788,139.69919,Metro Station,87,Travel and Transportation,2020-04-09 07:10:00,I'm at Toei Oedo Line Shinjuku Station in Shibuya Ward Tokyo,64
2,35.6903939599612,139.6918329060853,Metro Station,140,Travel and Transportation,2020-04-09 08:20:00,"I'm at Tokyo Metropolitan Station in Shinjuku Ward, Tokyo",65
2,35.67372561359568,139.66746368657687,Rail Station,621,Travel and Transportation,2020-04-09 09:10:00,I'm at Sasazuka Station in Shibuya Ward Tokyo w/ @katakura6026,66
2,35.668389,139.650751,Rail Station,622,Travel and Transportation,2020-04-09 09:10:00,"I'm at Keio Line Meijimae Station in Setagaya Ward, Tokyo",67
2,35.668536330238595,139.65039278082722,Rail Station,498,Travel and Transportation,2020-04-09 09:10:00,I'm at Meijimae Station in Setagaya Ward Tōkyō,68
2,35.625287,139.424369,Rail Station,538,Travel and Transportation,2020-04-09 09:50:00,I'm at Keio Tama Center Station in Tama City Tōkyō,69
2,35.614314099758005,139.38026913177498,Platform,4,Travel and Transportation,2020-04-09 10:00:00,I'm at Platform 1 in Hachioji City Tokyo,70
2,35.614552214335866,139.38063738871742,Platform,15,Travel and Transportation,2020-04-09 10:00:00,I'm at Platform 2 in Hachioji City Tokyo,71
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-09 10:00:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,72
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-09 10:00:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,73
2,35.614062,139.380488,Convenience Store,8,Retail,2020-04-09 10:10:00,I'm at 7-Eleven Minami-Osawa Ekimae Store in Hachioji City Tokyo,74
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-09 10:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,75
2,35.61399001346972,139.38050510717366,Bus Stop,4,Travel and Transportation,2020-04-09 14:10:00,I'm at Minami-Osawa Station Bus Terminal in Hachioji City Tokyo,76
2,35.613165,139.379429,Supermarket,4,Retail,2020-04-09 14:20:00,I'm at Ito Yokado Minami Osawa Store in Hachioji City Tokyo,77
2,35.614145,139.380046,Rail Station,114,Travel and Transportation,2020-04-09 14:20:00,I'm at Minami-Osawa Station in Hachioji City Tokyo,78
2,35.614552214335866,139.38063738871742,Platform,15,Travel and Transportation,2020-04-09 14:20:00,I'm at Platform 2 in Hachioji City Tokyo,79
2,35.651871862350056,139.54412387906163,Rail Station,282,Travel and Transportation,2020-04-09 15:40:00,I'm at Chofu Station in Chofu City Tokyo,80
